state,district,subdistrict,village
karnataka,belgaum,belgaum,hindalgi (ct)
karnataka,belgaum,belgaum,kangrali (kh) (ct)
karnataka,belgaum,belgaum,kangrali (bk) (ct)
karnataka,belgaum,belgaum,sulebhavi (ct)
karnataka,belgaum,belgaum,sambra (ct)
karnataka,belgaum,belgaum,mutga (ct)
karnataka,belgaum,belgaum,benakanahalli (ct)
karnataka,belgaum,belgaum,peeranwadi (ct)
karnataka,belgaum,belgaum,machche (ct)
karnataka,belgaum,belgaum,yellur (ct)
karnataka,belgaum,belgaum,goundawad (og) (part)
karnataka,belgaum,belgaum,shindoli (og) (part)
karnataka,belgaum,khanapur,khanapur
karnataka,belgaum,khanapur,huland
karnataka,belgaum,khanapur,chigule
karnataka,belgaum,khanapur,kanakumbi
karnataka,belgaum,khanapur,chorla
karnataka,belgaum,khanapur,parwad
karnataka,belgaum,khanapur,chikhale
karnataka,belgaum,khanapur,betne
karnataka,belgaum,khanapur,talawade
karnataka,belgaum,khanapur,golyali
karnataka,belgaum,khanapur,betageri
karnataka,belgaum,khanapur,torali
karnataka,belgaum,khanapur,amate
karnataka,belgaum,khanapur,gawase
karnataka,belgaum,khanapur,amagaon
karnataka,belgaum,khanapur,chapoli
karnataka,belgaum,khanapur,kalmani
karnataka,belgaum,khanapur,habbanatti
karnataka,belgaum,khanapur,devachihatti
karnataka,belgaum,khanapur,bailur
karnataka,belgaum,khanapur,morab
karnataka,belgaum,khanapur,uchawade
karnataka,belgaum,khanapur,kusamalli
karnataka,belgaum,khanapur,olamani
karnataka,belgaum,khanapur,jamboti
karnataka,belgaum,khanapur,kapoli k.chapoli
karnataka,belgaum,khanapur,budase
karnataka,belgaum,khanapur,mugawade
karnataka,belgaum,khanapur,kabanali
karnataka,belgaum,khanapur,kavale
karnataka,belgaum,khanapur,kanjale
karnataka,belgaum,khanapur,amboli
karnataka,belgaum,khanapur,nilawade
karnataka,belgaum,khanapur,daroli
karnataka,belgaum,khanapur,otoli
karnataka,belgaum,khanapur,malavi
karnataka,belgaum,khanapur,alloli-kansoli
karnataka,belgaum,khanapur,modekop
karnataka,belgaum,khanapur,thirthkunde
karnataka,belgaum,khanapur,katagali
karnataka,belgaum,khanapur,nagurda
karnataka,belgaum,khanapur,harasanwadi
karnataka,belgaum,khanapur,bacholi
karnataka,belgaum,khanapur,ramgurwadi
karnataka,belgaum,khanapur,ganebail
karnataka,belgaum,khanapur,nittur
karnataka,belgaum,khanapur,idalhond
karnataka,belgaum,khanapur,garlagunji
karnataka,belgaum,khanapur,singinkop
karnataka,belgaum,khanapur,ankale
karnataka,belgaum,khanapur,khemewadi
karnataka,belgaum,khanapur,nidagal
karnataka,belgaum,khanapur,topinkatti
karnataka,belgaum,khanapur,bidarbhavi
karnataka,belgaum,khanapur,devalatti
karnataka,belgaum,khanapur,jainkoppa
karnataka,belgaum,khanapur,lokoli
karnataka,belgaum,khanapur,sannahosur
karnataka,belgaum,khanapur,bhandargali
karnataka,belgaum,khanapur,baragaon
karnataka,belgaum,khanapur,dukkarwadi
karnataka,belgaum,khanapur,mudewadi
karnataka,belgaum,khanapur,hattar gunji
karnataka,belgaum,khanapur,halakarni
karnataka,belgaum,khanapur,manasapur
karnataka,belgaum,khanapur,asoga
karnataka,belgaum,khanapur,rumewadi
karnataka,belgaum,khanapur,karambal
karnataka,belgaum,khanapur,koundal
karnataka,belgaum,khanapur,jalage
karnataka,belgaum,khanapur,kuppatagiri
karnataka,belgaum,khanapur,khanapur (rural)
karnataka,belgaum,khanapur,doddahosur
karnataka,belgaum,khanapur,balogi
karnataka,belgaum,khanapur,yadoga
karnataka,belgaum,khanapur,lakkebail
karnataka,belgaum,khanapur,kamsinkop
karnataka,belgaum,khanapur,parishwad
karnataka,belgaum,khanapur,gadikop
karnataka,belgaum,khanapur,hire-hattiholi
karnataka,belgaum,khanapur,chikkahattiholi
karnataka,belgaum,khanapur,jikanur
karnataka,belgaum,khanapur,karvinkop
karnataka,belgaum,khanapur,chikkamanoli
karnataka,belgaum,khanapur,hiremanoli
karnataka,belgaum,khanapur,chikadinkop
karnataka,belgaum,khanapur,kagganagi
karnataka,belgaum,khanapur,kodachwad
karnataka,belgaum,khanapur,vaddebail
karnataka,belgaum,khanapur,chapagaon
karnataka,belgaum,khanapur,allehol
karnataka,belgaum,khanapur,shivoli
karnataka,belgaum,khanapur,karalga
karnataka,belgaum,khanapur,hebbal
karnataka,belgaum,khanapur,navage
karnataka,belgaum,khanapur,channewadi
karnataka,belgaum,khanapur,bhuttewadi
karnataka,belgaum,khanapur,zunjawad k.nandagad
karnataka,belgaum,khanapur,kasabanandgad
karnataka,belgaum,khanapur,khairwad
karnataka,belgaum,khanapur,hadalaga
karnataka,belgaum,khanapur,deminkop
karnataka,belgaum,khanapur,avarolli
karnataka,belgaum,khanapur,banki-basarikatti
karnataka,belgaum,khanapur,bekwad
karnataka,belgaum,khanapur,kadatanbagewadi
karnataka,belgaum,khanapur,hire-angrolli
karnataka,belgaum,khanapur,tolagi
karnataka,belgaum,khanapur,itagi
karnataka,belgaum,khanapur,bogur
karnataka,belgaum,khanapur,gandigwad
karnataka,belgaum,khanapur,holda
karnataka,belgaum,khanapur,kelil
karnataka,belgaum,khanapur,mendil
karnataka,belgaum,khanapur,degaon
karnataka,belgaum,khanapur,gavali
karnataka,belgaum,khanapur,pastoli
karnataka,belgaum,khanapur,kongale
karnataka,belgaum,khanapur,jamagaon
karnataka,belgaum,khanapur,hemmadaga
karnataka,belgaum,khanapur,abanali
karnataka,belgaum,khanapur,nerase
karnataka,belgaum,khanapur,manturga
karnataka,belgaum,khanapur,teregali
karnataka,belgaum,khanapur,shiroli
karnataka,belgaum,khanapur,dongargaon
karnataka,belgaum,khanapur,warkhadpatye
karnataka,belgaum,khanapur,akrali
karnataka,belgaum,khanapur,mohiset
karnataka,belgaum,khanapur,kirawale (k.g.)
karnataka,belgaum,khanapur,ambewadi
karnataka,belgaum,khanapur,sangargali
karnataka,belgaum,khanapur,tivoli
karnataka,belgaum,khanapur,haruri
karnataka,belgaum,khanapur,shedegali
karnataka,belgaum,khanapur,honakal
karnataka,belgaum,khanapur,gangawali
karnataka,belgaum,khanapur,savargali
karnataka,belgaum,khanapur,shindholli
karnataka,belgaum,khanapur,dhokegali
karnataka,belgaum,khanapur,manikwadi
karnataka,belgaum,khanapur,gunji
karnataka,belgaum,khanapur,kamatage
karnataka,belgaum,khanapur,watre
karnataka,belgaum,khanapur,ghose (k.h.)
karnataka,belgaum,khanapur,diggegali
karnataka,belgaum,khanapur,jatage
karnataka,belgaum,khanapur,bhalake (k.h.)
karnataka,belgaum,khanapur,bhalake(b.k)
karnataka,belgaum,khanapur,shimpewadi
karnataka,belgaum,khanapur,karanjal
karnataka,belgaum,khanapur,padalwadi
karnataka,belgaum,khanapur,halasal
karnataka,belgaum,khanapur,anagadi
karnataka,belgaum,khanapur,kapoli (k.g.)
karnataka,belgaum,khanapur,ghose (b.k.)
karnataka,belgaum,khanapur,potoli
karnataka,belgaum,khanapur,machali
karnataka,belgaum,khanapur,satanali
karnataka,belgaum,khanapur,manjarpai (k.g.)
karnataka,belgaum,khanapur,mundwad-pimpale
karnataka,belgaum,khanapur,gharli
karnataka,belgaum,khanapur,chinchewadi
karnataka,belgaum,khanapur,kodagai
karnataka,belgaum,khanapur,shivathan
karnataka,belgaum,khanapur,shindholi (k.h.)
karnataka,belgaum,khanapur,shindholli (b.k.)
karnataka,belgaum,khanapur,bhatewadi
karnataka,belgaum,khanapur,malwad
karnataka,belgaum,khanapur,ghotagali
karnataka,belgaum,khanapur,devarai
karnataka,belgaum,khanapur,tarawad
karnataka,belgaum,khanapur,suwatawadi
karnataka,belgaum,khanapur,kumbarda
karnataka,belgaum,khanapur,bamanakop
karnataka,belgaum,khanapur,jambegali
karnataka,belgaum,khanapur,bastawad
karnataka,belgaum,khanapur,sulegali
karnataka,belgaum,khanapur,nagaragali
karnataka,belgaum,khanapur,bijagarni
karnataka,belgaum,khanapur,halashi
karnataka,belgaum,khanapur,mendegali
karnataka,belgaum,khanapur,halaga
karnataka,belgaum,khanapur,merada
karnataka,belgaum,khanapur,karajagi
karnataka,belgaum,khanapur,kirhalashi
karnataka,belgaum,khanapur,hattarwad
karnataka,belgaum,khanapur,gundapi
karnataka,belgaum,khanapur,sagare
karnataka,belgaum,khanapur,nanjankodal
karnataka,belgaum,khanapur,doddebail
karnataka,belgaum,khanapur,junjwad (k.g.)
karnataka,belgaum,khanapur,bidi
karnataka,belgaum,khanapur,hindalagi
karnataka,belgaum,khanapur,chick-angrolli
karnataka,belgaum,khanapur,hulikottal
karnataka,belgaum,khanapur,handur
karnataka,belgaum,khanapur,kasamalagi
karnataka,belgaum,khanapur,mangenkop-alias ghosenatti
karnataka,belgaum,khanapur,adi
karnataka,belgaum,khanapur,golihalli
karnataka,belgaum,khanapur,chankebail
karnataka,belgaum,khanapur,gastoli
karnataka,belgaum,khanapur,bhuranaki
karnataka,belgaum,khanapur,maskenahatti
karnataka,belgaum,khanapur,balagund
karnataka,belgaum,khanapur,tavargatti
karnataka,belgaum,khanapur,bhistenatti
karnataka,belgaum,khanapur,godholi
karnataka,belgaum,khanapur,chunchwad
karnataka,belgaum,khanapur,karikatti
karnataka,belgaum,khanapur,kukenatti alias (ramapur)
karnataka,belgaum,khanapur,kerwad (gundyanati)
karnataka,belgaum,khanapur,surapur
karnataka,belgaum,khanapur,kakkeri
karnataka,belgaum,khanapur,linganmath
karnataka,belgaum,khanapur,gundolli
karnataka,belgaum,khanapur,godageri
karnataka,belgaum,khanapur,pur
karnataka,belgaum,khanapur,mouje nandgad (ct)
karnataka,belgaum,khanapur,londa (ct)
karnataka,belgaum,sampgaon,sampgaon
karnataka,belgaum,sampgaon,deshanur
karnataka,belgaum,sampgaon,mohare
karnataka,belgaum,sampgaon,nesargi
karnataka,belgaum,sampgaon,koldur
karnataka,belgaum,sampgaon,mallapur kariyat nesargi
karnataka,belgaum,sampgaon,ujjanatti
karnataka,belgaum,sampgaon,hanabar hatti
karnataka,belgaum,sampgaon,gajaminhal
karnataka,belgaum,sampgaon,hoskoti
karnataka,belgaum,sampgaon,mastamaradi
karnataka,belgaum,sampgaon,sunakumpi
karnataka,belgaum,sampgaon,vannur
karnataka,belgaum,sampgaon,mekalmaradi
karnataka,belgaum,sampgaon,kalkuppi
karnataka,belgaum,sampgaon,somanatti
karnataka,belgaum,sampgaon,madanbhavi
karnataka,belgaum,sampgaon,mattikoppa
karnataka,belgaum,sampgaon,hogarti
karnataka,belgaum,sampgaon,hanamana hatti
karnataka,belgaum,sampgaon,sutagatti
karnataka,belgaum,sampgaon,bairanatti
karnataka,belgaum,sampgaon,yaraguddi
karnataka,belgaum,sampgaon,lakkundi
karnataka,belgaum,sampgaon,muraki bhavi
karnataka,belgaum,sampgaon,nagnur
karnataka,belgaum,sampgaon,bhavihal
karnataka,belgaum,sampgaon,yaragoppa
karnataka,belgaum,sampgaon,jakkanaikanakoppa
karnataka,belgaum,sampgaon,hannikeri
karnataka,belgaum,sampgaon,hiremele
karnataka,belgaum,sampgaon,marikatti
karnataka,belgaum,sampgaon,ganikoppa
karnataka,belgaum,sampgaon,shigihalli kariyat sampagaon
karnataka,belgaum,sampgaon,pularkoppa
karnataka,belgaum,sampgaon,navalgatti
karnataka,belgaum,sampgaon,giriyal kariyat bagewadi
karnataka,belgaum,sampgaon,benachinamardi
karnataka,belgaum,sampgaon,chick-bagewadi
karnataka,belgaum,sampgaon,tigadi
karnataka,belgaum,sampgaon,gaddikurvinkoppa
karnataka,belgaum,sampgaon,mardinagalapur
karnataka,belgaum,sampgaon,kallur
karnataka,belgaum,sampgaon,holihosur
karnataka,belgaum,sampgaon,kuragund
karnataka,belgaum,sampgaon,pattihal kariyat sampagaon
karnataka,belgaum,sampgaon,sampagaon (bailhongal)
karnataka,belgaum,sampgaon,yaradal
karnataka,belgaum,sampgaon,neginhal
karnataka,belgaum,sampgaon,kesarkoppa
karnataka,belgaum,sampgaon,amarapur
karnataka,belgaum,sampgaon,m.k.hubli
karnataka,belgaum,sampgaon,veerapur
karnataka,belgaum,sampgaon,marganakoppa
karnataka,belgaum,sampgaon,dastikoppa
karnataka,belgaum,sampgaon,devarashigihalli
karnataka,belgaum,sampgaon,kadrolli
karnataka,belgaum,sampgaon,hunshikatti
karnataka,belgaum,sampgaon,turamari
karnataka,belgaum,sampgaon,kadatnal
karnataka,belgaum,sampgaon,kulamanatti
karnataka,belgaum,sampgaon,savatagi
karnataka,belgaum,sampgaon,khodanapur
karnataka,belgaum,sampgaon,kalabhavi
karnataka,belgaum,sampgaon,kotabagi
karnataka,belgaum,sampgaon,hulikatti kariyat ambadagatti
karnataka,belgaum,sampgaon,honnidibba
karnataka,belgaum,sampgaon,ambadagatti
karnataka,belgaum,sampgaon,tegur
karnataka,belgaum,sampgaon,tigadolli
karnataka,belgaum,sampgaon,bachanakeri
karnataka,belgaum,sampgaon,ugarkhod
karnataka,belgaum,sampgaon,dematti
karnataka,belgaum,sampgaon,chikkanadihalli
karnataka,belgaum,sampgaon,hirenandihalli
karnataka,belgaum,sampgaon,jamalur
karnataka,belgaum,sampgaon,metyal
karnataka,belgaum,sampgaon,awaradi
karnataka,belgaum,sampgaon,mallapur kariyat ambadagatti
karnataka,belgaum,sampgaon,bassapur
karnataka,belgaum,sampgaon,shigihalli kariyat ambadagatti
karnataka,belgaum,sampgaon,timmapur
karnataka,belgaum,sampgaon,basarkhod
karnataka,belgaum,sampgaon,degulhalli
karnataka,belgaum,sampgaon,bailur
karnataka,belgaum,sampgaon,degaon
karnataka,belgaum,sampgaon,giriyal-kariyat
karnataka,belgaum,sampgaon,channapur
karnataka,belgaum,sampgaon,kittur
karnataka,belgaum,sampgaon,yettinkeri
karnataka,belgaum,sampgaon,nichanaki
karnataka,belgaum,sampgaon,shivanur
karnataka,belgaum,sampgaon,marigeri
karnataka,belgaum,sampgaon,dombarkoppa
karnataka,belgaum,sampgaon,honnapur
karnataka,belgaum,sampgaon,kulavalli
karnataka,belgaum,sampgaon,katri daddi
karnataka,belgaum,sampgaon,sanikoppa
karnataka,belgaum,sampgaon,chivatagundi
karnataka,belgaum,sampgaon,bailwad
karnataka,belgaum,sampgaon,bailhongal (rural)
karnataka,belgaum,sampgaon,devalapur
karnataka,belgaum,sampgaon,amatur
karnataka,belgaum,sampgaon,anigol
karnataka,belgaum,sampgaon,korvikoppa
karnataka,belgaum,sampgaon,wakkund
karnataka,belgaum,sampgaon,chikkmulakur
karnataka,belgaum,sampgaon,hiremulakur
karnataka,belgaum,sampgaon,bevinkoppa
karnataka,belgaum,sampgaon,holinagalapur
karnataka,belgaum,sampgaon,gudadur
karnataka,belgaum,sampgaon,sangolli
karnataka,belgaum,sampgaon,garjur
karnataka,belgaum,sampgaon,kenganoor
karnataka,belgaum,sampgaon,jalikoppa
karnataka,belgaum,sampgaon,arawalli
karnataka,belgaum,sampgaon,lingadahalli
karnataka,belgaum,sampgaon,budihal
karnataka,belgaum,sampgaon,mugabasav
karnataka,belgaum,sampgaon,udikeri
karnataka,belgaum,sampgaon,belawadi
karnataka,belgaum,sampgaon,pattihal k.b.
karnataka,belgaum,sampgaon,siddasamudra
karnataka,belgaum,sampgaon,hirebellikatti
karnataka,belgaum,sampgaon,turakarshigihalli
karnataka,belgaum,sampgaon,kadasagatti
karnataka,belgaum,sampgaon,bidaragaddi
karnataka,belgaum,sampgaon,budrakatti
karnataka,belgaum,sampgaon,govanakoppa
karnataka,belgaum,sampgaon,chikkabellikatti
karnataka,belgaum,sampgaon,gudikatti
karnataka,belgaum,sampgaon,dodawad
karnataka,belgaum,sampgaon,nanagundikoppa
karnataka,belgaum,parasgad,parasgad
karnataka,belgaum,parasgad,akkisagar
karnataka,belgaum,parasgad,dasanal
karnataka,belgaum,parasgad,mellikeri
karnataka,belgaum,parasgad,mugalihal
karnataka,belgaum,parasgad,govanakoppa k.s.
karnataka,belgaum,parasgad,tavalageri
karnataka,belgaum,parasgad,kurabagatti
karnataka,belgaum,parasgad,kodliwad
karnataka,belgaum,parasgad,itnal
karnataka,belgaum,parasgad,korakoppa
karnataka,belgaum,parasgad,sattigeri
karnataka,belgaum,parasgad,gudamakeri
karnataka,belgaum,parasgad,yaraganavi
karnataka,belgaum,parasgad,madamageri
karnataka,belgaum,parasgad,kotur
karnataka,belgaum,parasgad,shivapur
karnataka,belgaum,parasgad,goraguddi
karnataka,belgaum,parasgad,kadabi
karnataka,belgaum,parasgad,bolakadabi
karnataka,belgaum,parasgad,yarazarvi
karnataka,belgaum,parasgad,budigoppa
karnataka,belgaum,parasgad,yaragatti
karnataka,belgaum,parasgad,soppadla
karnataka,belgaum,parasgad,rainapur
karnataka,belgaum,parasgad,aladakatti k.m
karnataka,belgaum,parasgad,nugganatti
karnataka,belgaum,parasgad,tallur
karnataka,belgaum,parasgad,somapur
karnataka,belgaum,parasgad,jalikatti
karnataka,belgaum,parasgad,jeevapur
karnataka,belgaum,parasgad,shrirangapur
karnataka,belgaum,parasgad,benakatti
karnataka,belgaum,parasgad,madlur
karnataka,belgaum,parasgad,mabanur
karnataka,belgaum,parasgad,chikkabudanur
karnataka,belgaum,parasgad,kutaranatti
karnataka,belgaum,parasgad,hirebudanur
karnataka,belgaum,parasgad,malagali
karnataka,belgaum,parasgad,tadasalur
karnataka,belgaum,parasgad,gundlur
karnataka,belgaum,parasgad,chachadi
karnataka,belgaum,parasgad,gontamar
karnataka,belgaum,parasgad,mutawad
karnataka,belgaum,parasgad,inchal
karnataka,belgaum,parasgad,harugoppa
karnataka,belgaum,parasgad,basargi [k.m.]
karnataka,belgaum,parasgad,halaki
karnataka,belgaum,parasgad,mahantheshnagar
karnataka,belgaum,parasgad,jangamabudagatti
karnataka,belgaum,parasgad,shivanagar
karnataka,belgaum,parasgad,murgod
karnataka,belgaum,parasgad,girinagar
karnataka,belgaum,parasgad,rudrapur
karnataka,belgaum,parasgad,karimani
karnataka,belgaum,parasgad,dundanakoppa
karnataka,belgaum,parasgad,hirekoppa k.m.
karnataka,belgaum,parasgad,marakumbi
karnataka,belgaum,parasgad,chikkoppa k.m.
karnataka,belgaum,parasgad,hosur
karnataka,belgaum,parasgad,sogal
karnataka,belgaum,parasgad,kagihal
karnataka,belgaum,parasgad,mallur
karnataka,belgaum,parasgad,matolli
karnataka,belgaum,parasgad,ingalagi
karnataka,belgaum,parasgad,yenagi
karnataka,belgaum,parasgad,sutagatti
karnataka,belgaum,parasgad,hittanagi
karnataka,belgaum,parasgad,govanakoppa k.y.
karnataka,belgaum,parasgad,bommagadikoppa
karnataka,belgaum,parasgad,chakrageri
karnataka,belgaum,parasgad,karlakatti
karnataka,belgaum,parasgad,venkateshnagar
karnataka,belgaum,parasgad,aladakatti k.y
karnataka,belgaum,parasgad,dhupdal
karnataka,belgaum,parasgad,yakkundi
karnataka,belgaum,parasgad,badli
karnataka,belgaum,parasgad,katral
karnataka,belgaum,parasgad,ganiyal
karnataka,belgaum,parasgad,nadavinahalli
karnataka,belgaum,parasgad,kenchalarkop
karnataka,belgaum,parasgad,gurlhosur
karnataka,belgaum,parasgad,shingarkop
karnataka,belgaum,parasgad,mugali
karnataka,belgaum,parasgad,asundi
karnataka,belgaum,parasgad,karikatti
karnataka,belgaum,parasgad,kencharamanahal
karnataka,belgaum,parasgad,yadahalli
karnataka,belgaum,parasgad,sangreshkoppa
karnataka,belgaum,parasgad,chikkulligeri
karnataka,belgaum,parasgad,inamhongal
karnataka,belgaum,parasgad,hireulligeri
karnataka,belgaum,parasgad,saundatti (rural)
karnataka,belgaum,parasgad,yadravi
karnataka,belgaum,parasgad,betasur
karnataka,belgaum,parasgad,ugaragol
karnataka,belgaum,parasgad,harlapur
karnataka,belgaum,parasgad,dugabal
karnataka,belgaum,parasgad,hirekumbi
karnataka,belgaum,parasgad,renukanagar
karnataka,belgaum,parasgad,dhaderkoppa
karnataka,belgaum,parasgad,hanchinal
karnataka,belgaum,parasgad,manolli
karnataka,belgaum,parasgad,teggihal
karnataka,belgaum,parasgad,jakabal
karnataka,belgaum,parasgad,kitadal
karnataka,belgaum,parasgad,artagall
karnataka,belgaum,parasgad,basaragi inam
karnataka,belgaum,parasgad,taredakoppa
karnataka,belgaum,parasgad,bhandara halli
karnataka,belgaum,parasgad,hallur
karnataka,belgaum,parasgad,hirur
karnataka,belgaum,parasgad,shindhogi
karnataka,belgaum,parasgad,vatnal
karnataka,belgaum,parasgad,goravanakolla
karnataka,belgaum,parasgad,kadihalli
karnataka,belgaum,parasgad,kuravinakoppa
karnataka,belgaum,parasgad,ramanagar
karnataka,belgaum,parasgad,katamalli
karnataka,belgaum,parasgad,yakkeri
karnataka,belgaum,parasgad,gorabal
karnataka,belgaum,parasgad,basidoni
karnataka,belgaum,parasgad,shirasangi
karnataka,belgaum,parasgad,kallapur
karnataka,belgaum,parasgad,govanakoppa inam
karnataka,belgaum,parasgad,haralakatti
karnataka,belgaum,parasgad,manikatti
karnataka,belgaum,parasgad,hoolikatti
karnataka,belgaum,parasgad,hooli
karnataka,belgaum,parasgad,chikkumbi
karnataka,belgaum,parasgad,chulaki
karnataka,belgaum,parasgad,kagadal
karnataka,belgaum,parasgad,achamatti
karnataka,belgaum,ramdurg,ramdurg
karnataka,belgaum,ramdurg,hulkund
karnataka,belgaum,ramdurg,kunnal
karnataka,belgaum,ramdurg,budnikhurd
karnataka,belgaum,ramdurg,kamakeri
karnataka,belgaum,ramdurg,guttigoli
karnataka,belgaum,ramdurg,hosakoti
karnataka,belgaum,ramdurg,tondikatti
karnataka,belgaum,ramdurg,chippalkatti
karnataka,belgaum,ramdurg,bhagojikoppa
karnataka,belgaum,ramdurg,hirekoppa k.s.
karnataka,belgaum,ramdurg,chikkoppa k.s.
karnataka,belgaum,ramdurg,murakatnal
karnataka,belgaum,ramdurg,k.chandargi
karnataka,belgaum,ramdurg,gudagoppa
karnataka,belgaum,ramdurg,m.chandargi
karnataka,belgaum,ramdurg,kamanakoppa
karnataka,belgaum,ramdurg,bijaguppi
karnataka,belgaum,ramdurg,channatti
karnataka,belgaum,ramdurg,gudakatti
karnataka,belgaum,ramdurg,kadampur
karnataka,belgaum,ramdurg,boodanur
karnataka,belgaum,ramdurg,kullur
karnataka,belgaum,ramdurg,panchagaon
karnataka,belgaum,ramdurg,beedaki
karnataka,belgaum,ramdurg,venktapur
karnataka,belgaum,ramdurg,shivanakote
karnataka,belgaum,ramdurg,udapudi
karnataka,belgaum,ramdurg,gudagumnal
karnataka,belgaum,ramdurg,rokkadakatti
karnataka,belgaum,ramdurg,dadibhavi salapur
karnataka,belgaum,ramdurg,naganur
karnataka,belgaum,ramdurg,somapur
karnataka,belgaum,ramdurg,batakurki
karnataka,belgaum,ramdurg,nandihal
karnataka,belgaum,ramdurg,timmapur s.a.
karnataka,belgaum,ramdurg,chennapur
karnataka,belgaum,ramdurg,shirasapur
karnataka,belgaum,ramdurg,chetan nagar
karnataka,belgaum,ramdurg,soppadla
karnataka,belgaum,ramdurg,aneguddi
karnataka,belgaum,ramdurg,hanamapur s.u.
karnataka,belgaum,ramdurg,umatar
karnataka,belgaum,ramdurg,karadigudda
karnataka,belgaum,ramdurg,m.timmapur
karnataka,belgaum,ramdurg,m.khanapur
karnataka,belgaum,ramdurg,m.kallapur
karnataka,belgaum,ramdurg,krishnanagar
karnataka,belgaum,ramdurg,kalamad
karnataka,belgaum,ramdurg,mudenur
karnataka,belgaum,ramdurg,halagatti
karnataka,belgaum,ramdurg,mudakavi
karnataka,belgaum,ramdurg,idagal
karnataka,belgaum,ramdurg,lingadal
karnataka,belgaum,ramdurg,hiremulangi
karnataka,belgaum,ramdurg,chikkamulangi
karnataka,belgaum,ramdurg,hosakeri
karnataka,belgaum,ramdurg,bennur
karnataka,belgaum,ramdurg,chiktadashi
karnataka,belgaum,ramdurg,hiretadashi
